ID_AVS,CANAL,PLATAFORMA,URL,TIMESHIFT_URL
102,UNIVERSAL TV HD,ANDROIDMOBILEH,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,ANDROIDTABLETH,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,ANDROIDTV,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,APPLETV,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8
102,UNIVERSAL TV HD,CHROMECASTH,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,FIRETVSTICK,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,IPADH,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8
102,UNIVERSAL TV HD,IPHONEH,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/h4f3/stream_01/index.m3u8
102,UNIVERSAL TV HD,PCTV,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,SMARTTVLG,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
102,UNIVERSAL TV HD,SMARTTVSAMSUNG,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOUNVHD/dsc3/manifest.mpd
103,USA HD,ANDROIDMOBILEH,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd
103,USA HD,ANDROIDTABLETH,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd
103,USA HD,ANDROIDTV,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOSCIHD/dsc1/manifest.mpd
